url,title,channel,video_id,duration_minutes,width,height,fps,source_type,expected_accent,visual_quality_score,audio_quality_score,context_score,total_score,visual_decision,audio_decision,decision,reasons,recommended_use,usable_minutes_estimate,accepted_clips_estimate,uncertainty
https://www.youtube.com/watch?v=1l9W-C5ks6s,"MARIANO RECALDE, mano a mano con GUSTAVO SYLVESTRE en MINUTO UNO",C5N,1l9W-C5ks6s,13.867,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=f0o2bGgA3uo,"JOSÉ MANUEL UBEIRA, MANO a MANO con GUSTAVO SYLVESTRE",C5N,f0o2bGgA3uo,14.817,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=g5iTWB84WEQ,"HABLÓ EL PAPÁ DE AGOSTINA POR PRIMERA VEZ: ""Estuve mano a mano con este tipo y lo grabé""",Todo Noticias,g5iTWB84WEQ,20.25,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=cb12KmMMDJA,TN EN VIVO - SEGUÍ LA TRANSMISIÓN EN VIVO DE TODO NOTICIAS 2026-07-05 18:27,Todo Noticias,cb12KmMMDJA,0.0,1920,1080,30.0,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=TAcap4EyVco,"""CRISTINA NO SABE NADA DE ECONOMÍA"" | Mano a mano con Alfredo Cornejo en SOLO UNA VUELTA MÁS",Todo Noticias,TAcap4EyVco,9.717,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=iV09rynn3kw,"""No creo que Adorni sea tan estúpido"": Alfredo Casero, mano a mano con Laura Di Marco",LA NACION,iV09rynn3kw,28.433,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=FXUHCI0okGg,“Ahorramos en negro”: Adorni confirmó que presentó su DD.JJ. ENTREVISTA COMPLETA con José del Río,LA NACION,FXUHCI0okGg,52.35,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=0nc7995N66I,"Entrevista exclusiva con Javier Milei: ""Los Kukas son ignorantes, maleducados y violentos""",LA NACION,0nc7995N66I,67.167,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=_G0Es0cZTbs,Jaime Bayly en +Entrevistas con Luis Novaresio,LA NACION,_G0Es0cZTbs,55.167,640,360,30,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=sX-2K0eUBek,Exclusivo: habla Javier Milei tras la salida de Adorni y el nombramiento de Santilli,LA NACION,sX-2K0eUBek,45.583,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=UlrFattLu24,MAGIA NEGRA - Coral | LA CRUDA #6 con MIGUE GRANADOS,OLGA,UlrFattLu24,45.133,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=uSoVaBlizh0,CHIMENTERO - Marcelo Polino | LA CRUDA #17 con MIGUE GRANADOS,OLGA,uSoVaBlizh0,40.5,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=M0x32V7ihgs,EL CEREBRO - Estanislao Bachrach | LA CRUDA #4 con MIGUE GRANADOS,OLGA,M0x32V7ihgs,65.55,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=GSpLDZbT6V0,EL ETERNAUTA en OLGA: ENTREVISTA COMPLETA a RICARDO DARÍN | Soñé que Volaba | 30/04,OLGA,GSpLDZbT6V0,78.35,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=kb0FUxnjyJA,EL LADO MÁS PROFUNDO de GASPI con MIGUE GRANADOS | #SoñéQueVolaba 20/10,OLGA,kb0FUxnjyJA,136.583,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=lDHjuv0wICQ,GRANADOS - BARASSI: LA BATALLA DEFINITIVA | Soñé que Volaba | COMPLETO 11/9,OLGA,lDHjuv0wICQ,194.3,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=VySfyGYTI0A,"DIEGO PERETTI CON MIGUE GRANADOS: SIMULADORES, CINE y SALUD MENTAL | #SoñéQueVolaba 24/10",OLGA,VySfyGYTI0A,164.85,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=bfGSSYqRwnk,Colgamos a MICHAEL JORDAN con JULIANA GATTAS | Soñé Que Volaba | COMPLETO 9/8,OLGA,bfGSSYqRwnk,157.4,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=RyHwoA2nBY4,RECUERDOS DE LA ADOLESCENCIA | Soñé que Volaba | COMPLETO 1/9,OLGA,RyHwoA2nBY4,131.967,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=UKwaCbRdz5c,"Jorge Lanata: ""No sé si me da miedo el tema de la muerte"" | Caja Negra",Filo News,UKwaCbRdz5c,56.417,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=PGROiMsR894,La Caja Negra - Ezequiel Fernández Moores - Periodista,TV Ciudad,PGROiMsR894,54.0,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ESJQZP0xAg0,La Caja Negra  - Wilfredo Ruíz  - Exbasquetbolista,TV Ciudad,ESJQZP0xAg0,50.333,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=NutNXMxKFNQ,#EntrevistasIAE - Julián Weich,IAE Business School,NutNXMxKFNQ,1.867,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=xFAcDfNzBdU,"La economía Argentina, entrevista a Eduardo Fracchia LN+",IAE Business School,xFAcDfNzBdU,9.4,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=0-YooVu00C0,One-Year MBA: un intenso entrenamiento internacional,IAE Business School,0-YooVu00C0,1.617,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=CDtb50Ue3ZA,¿Estas dispuesto a hacer un cambio en tu vida? Conoce el  MBA Full time del IAE,IAE Business School,CDtb50Ue3ZA,1.917,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Vu9VGPPO8Mk,"Entrevista a Raúl Medina Fernández, Profesor en IAE Business School",GhidiniRodil,Vu9VGPPO8Mk,25.633,640,360,25,podcast,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=6yzEeNlnxas,Marcos Peña en el IAE,IAE Business School,6yzEeNlnxas,1.6,640,352,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ve30OfG1pxY,Emprender... en Udesa 3/3,Maru Buteler Bonpland,ve30OfG1pxY,29.1,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=tytzrfZk_6M,NORBERTO LOIZEAU en UdeSA | Diálogos con Hacedores - Entrevista Completa,Escuela de Negocios | UdeSA,tytzrfZk_6M,25.967,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=4MQwS9Ivwoc,Clase magistral del Presidente Milei ante alumnos de la Universidad de San Andrés,Oficina del Presidente,4MQwS9Ivwoc,91.383,640,360,24,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=PxLTyZ_hzEQ,SANTIAGO BILINKIS en UdeSA | Diálogos con Hacedores - Entrevista Completa,Escuela de Negocios | UdeSA,PxLTyZ_hzEQ,21.55,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=OGrRGTul1wg,"“Leer hace mal”, Marcos Baratelli | TEDxUdeSA",Universidad de San Andrés,OGrRGTul1wg,8.883,640,360,25,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ByzoSQzOfgU,"La Psicología de AMAR, REIR y LLORAR con Pilar Sordo | EP 66",Somos Rentable,ByzoSQzOfgU,133.433,640,360,24,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=uhZzB5hid6M,"Cambia tu mente, cambia tu vida | Margarita Pasos | TEDxManagua",TEDx Talks,uhZzB5hid6M,20.717,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=t1SZM0-Hreg,"Cómo convertir tus heridas en propósito | Yokoi Kenji, trabajador social y conferenciante",AprendemosJuntos,t1SZM0-Hreg,87.25,640,360,25,podcast,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Y5OXDmz9eDg,Fundación Konex entregó los diplomas al mérito de las letras argentinas,Télam,Y5OXDmz9eDg,4.767,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=beO_EjAg9lg,Iván De Pineda - Premio Konex de Platino 2021: Conductor/a,Fundación Konex,beO_EjAg9lg,1.983,640,360,25,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=27fbNwvnYBU,Entrevista a Cesar Milstein - 1/6,Fundación Konex,27fbNwvnYBU,3.0,384,288,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=hmKG1cVWKhw,Entrevista a Luis Ovsejevich en Lideres Hoy (Canal 26),Fundación Konex,hmKG1cVWKhw,26.967,480,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=C7Jei3aExyg,Charly García recibió el Premio Konex de Brillante 2025,Fundación Konex,C7Jei3aExyg,5.767,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=UadzexaZ__E,Experiencia Konex - #SintiendoCon Nonpalidece,Ciudad Cultural Konex,UadzexaZ__E,2.717,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=curDr8ezXM4,Dictadura Militar en Argentina (1976-1983): La noche más negra | Ver la Historia | Encuentro,Canal Encuentro,curDr8ezXM4,52.367,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=3Pfh-I09XEg,Cómo hice: Como la cigarra (capítulo completo) - Canal Encuentro,Canal Encuentro,3Pfh-I09XEg,29.617,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:cancion|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=la_KS1ahAsc,DIVIDIDOS - Encuentro en el Estudio - Programa Completo,DIVIDIDOS,la_KS1ahAsc,53.933,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=i1bHpiqTn1s,Especial 2 de abril: Historia de un país. Argentina siglo XX | Canal Encuentro,Canal Encuentro,i1bHpiqTn1s,30.717,492,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=b6FV9swqbWI,Lisandro Aristimuño - Encuentro en el Estudio - Programa Completo,Eze Belo,b6FV9swqbWI,59.35,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:cancion|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=iO-efwZDYDk,Encuentro en el estudio VII: Jorge Drexler (capítulo completo) - Canal Encuentro HD,Canal Encuentro,iO-efwZDYDk,59.25,640,360,25,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:cancion|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=kU1yqOVGf-Q,EEEE0611   La Nueva Luna   Encuentro en el Estudio   Programa Completo,Fernando Angel Perez,kU1yqOVGf-Q,47.083,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=9SbyQ3oBB94,Encuentro en el Estudio con Teresa Parodi   Completo,Fernando Angel Perez,9SbyQ3oBB94,45.85,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=2yUc52OLPrc,"¿Por qué a Mala Fama le MOLESTA tener plata?: ""Me podía comprar un auto por semana""",Infobae,2yUc52OLPrc,23.167,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=CgtZhBESRnE,Óscar Ruggeri en #Random: “Cuando me ponía la camiseta de la selección me sentía el mejor del mundo”,Infobae,CgtZhBESRnE,30.3,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=2cPG2Ub9Muc,CAE a solas con Sebastián Soldano,Infobae,2cPG2Ub9Muc,30.95,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=oAjK2JkHi6A,"Maxi López con María Laura Santillán: ""Yo estuve enojado, todo era recontra tóxico""",Infobae,oAjK2JkHi6A,40.233,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=vj01j1XLevs,"Maxi López: por qué vuelve a Argentina, las críticas y el McLaren de Transformes de Wanda | #Random",Infobae,vj01j1XLevs,52.167,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=lzgmo9cP0Xw,C5N - 50 minutos: El  chequeado de la semana,C5N,lzgmo9cP0Xw,3.083,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=PwKnPlTUV7Y,Laura Zommer de Chequeado | Bienvenidos a LatamChequea,Chequeado,PwKnPlTUV7Y,28.767,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=tcoA5kVNJbM,"Laura Zommer, periodista de Chequeado.com",Infobae,tcoA5kVNJbM,12.467,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=A-UOymY69Bo,Chequeado: Alberto Fernández sobre la AFI y Roberto Lavagna sobre la producción del país,LA NACION,A-UOymY69Bo,10.683,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=dMxW3i9chw8,"Laura Zommer: Macri, Frigerio, inflación y gasto social - Chequeado x LN+",LA NACION,dMxW3i9chw8,10.15,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=5WePBX-21pY,"Entrevista a Matías Di Santi, Proyecto Chequeado - #LabICMX",Innovación Pública y Ciudadana,5WePBX-21pY,9.533,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=lf9b1P7ieFA,MILEI vs GRABOIS. Debate Completo | Periodismo Puro con Jorge Fontevecchia,Perfil,lf9b1P7ieFA,296.583,640,360,25,conversation,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_mayor_a_14400s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Z8R28UBGvuY,Premios Perfil: Entrevista a Jorge Fontevecchia,Perfil,Z8R28UBGvuY,11.883,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=KWbJ-MLi9KU,Entrevista completa de Fontevecchia con Horacio Rosatti,Perfil,KWbJ-MLi9KU,162.567,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=kNzKjG7fmGI,ENTREVISTA RADIO PERFIL - JORGE FONTEVECCHIA,Hernan Reyes,kNzKjG7fmGI,8.367,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=JFHbMIAser4,"📢 JAVIER MILEI MANO A MANO CON PABLO ROSSI: ""SOMOS EL GOBIERNO MÁS REFORMISTA DE LA HISTORIA""",A24com,JFHbMIAser4,86.033,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=niACS2_KPNU,🔴 PEDRO ROSEMBLAT MANO A MANO CON EDUARDO FEINMANN EN A24: DEBATE SOBRE MILEI Y EL KIRCHNERISMO,A24com,niACS2_KPNU,30.617,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=dbl3bN-FNUI,"📣 KUN AGÜERO MANO A MANO CON EDUARDO FEINMANN: ""Messi es mi amigo desde muy chiquito""",A24com,dbl3bN-FNUI,55.583,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=iYtUf8eplf4,Mario Pergolini en #LuisNovaresioEntrevista | Programa Completo (05/12/25),A24com,iYtUf8eplf4,54.983,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=dmX6X14ZGZs,EN IP NOTICIAS - ENTREVISTA COMPLETA,Hernan Reyes,dmX6X14ZGZs,15.35,576,360,30,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=aIoJysjV6PE,"Entrevista en ""IP Noticias Edición Central"" - IP NOTICIAS 20-12-2021",Alberto Fernández,aIoJysjV6PE,15.083,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=dhMSGmn9WE8,"Entrevista al Dr. Alberto Alves de Lima, para IP Noticias",ICBA Instituto Cardiovascular de Buenos Aires,dhMSGmn9WE8,9.75,640,352,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=AWMTXPavBmU,Entrevista completa Anabel Pomar de Exaltación Salud - IP Noticias,Agus SPP,AWMTXPavBmU,7.967,640,360,30,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=AKAXRa6_TYc,Entrevista completa en canal IP Noticias- 21/07/2022,Lucía Klug,AKAXRa6_TYc,35.933,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=kjPFygNsSMw,"Entrevista a Ariel Tarico, el hombre de las mil voces - Estamos en Una",Televisión Pública,kjPFygNsSMw,36.45,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
